,loss,bound_loss,init_loss
4134,0.00048012487,0.00016317243,0.00031695244
4135,0.00048119714,0.00016345903,0.00031773813
4136,0.00046713464,0.00015992996,0.00030720464
4137,0.0004617457,0.00015778399,0.0003039617
4138,0.0004605172,0.00015731974,0.00030319745
4139,0.00045717266,0.0001562934,0.00030087927
4140,0.00045772266,0.00015671522,0.0003010074
4141,0.00045581334,0.00015604186,0.00029977146
4142,0.00045593883,0.0001560375,0.00029990138
4143,0.00045501895,0.00015569605,0.00029932286
4144,0.0004549271,0.00015567533,0.00029925178
4145,0.0004548862,0.00015567729,0.00029920888
4146,0.00045518778,0.00015575811,0.00029942967
4147,0.0004560447,0.00015601171,0.000300033
4148,0.0004578003,0.00015655466,0.00030124563
4149,0.0004639003,0.00015848003,0.00030542028
4150,0.0004923346,0.00016771579,0.0003246188
4151,0.000570232,0.0001938305,0.00037640147
4152,0.0005086426,0.00017427134,0.00033437126
4153,0.00049487123,0.0001687201,0.00032615114
4154,0.00046580602,0.00015855988,0.00030724614
4155,0.00046805062,0.00016005048,0.00030800016
4156,0.0004578498,0.00015662622,0.0003012236
4157,0.00045738486,0.0001562466,0.00030113824
4158,0.0004545102,0.00015544162,0.0002990686
4159,0.00045391146,0.0001554267,0.00029848472
4160,0.00045322083,0.00015509836,0.00029812253
4161,0.0004529889,0.00015497892,0.00029800998
4162,0.0004518279,0.00015461919,0.0002972087
4163,0.0004522455,0.00015478133,0.00029746417
4164,0.0004523133,0.00015479905,0.00029751426
4165,0.0004521959,0.00015476096,0.00029743498
4166,0.00045270487,0.00015495124,0.0002977536
4167,0.00045430416,0.00015549368,0.0002988105
4168,0.00045981398,0.00015728777,0.00030252626
4169,0.0004803691,0.00016385414,0.00031651498
4170,0.0005233734,0.00017717136,0.00034620202
4171,0.0004928343,0.00016714848,0.00032568586
4172,0.000459836,0.00015672598,0.00030311008
4173,0.00047457116,0.00016192229,0.00031264886
4174,0.0004533493,0.00015525217,0.00029809712
4175,0.00045931785,0.00015705296,0.00030226485
4176,0.00045335476,0.00015491238,0.00029844235
4177,0.00045316937,0.00015495061,0.0002982187
4178,0.00045445748,0.00015546805,0.00029898944
4179,0.00045168083,0.00015457529,0.0002971055
4180,0.00045171162,0.00015457998,0.00029713166
4181,0.00045323605,0.00015506678,0.00029816924
4182,0.0004544575,0.00015545667,0.00029900085
4183,0.00045742455,0.00015642523,0.00030099932
4184,0.00046714817,0.0001596003,0.00030754792
4185,0.0004901132,0.00016691239,0.0003232008
4186,0.0005018816,0.00017030966,0.00033157188
